Attention,Meditation,Eye Blink,Average,Emotion,Intensity
85,38,16,46.33333333,Happy,Medium
4,60,20,28.0,Relaxed,Low
71,73,6,50.0,Happy,Medium
29,58,18,35.0,Concentrated,Medium
83,14,17,38.0,Concentrated,Medium
70,43,8,40.33333333,Concentrated,Medium
69,55,5,43.0,Happy,Medium
24,32,5,20.33333333,Relaxed,Low
75,74,17,55.33333333,Happy,Medium
56,5,13,24.66666667,Relaxed,Low
96,16,4,38.66666667,Concentrated,Medium
20,64,21,35.0,Concentrated,Medium
69,78,3,50.0,Happy,Medium
58,74,18,50.0,Happy,Medium
48,78,3,43.0,Happy,Medium
79,31,4,38.0,Concentrated,Medium
70,78,1,49.66666667,Happy,Medium
49,26,19,31.33333333,Concentrated,Medium
53,80,8,47.0,Happy,Medium
47,24,15,28.66666667,Drunker,Low
51,12,20,27.66666667,Relaxed,Low
75,37,17,43.0,Happy,Medium
39,43,11,31.0,Concentrated,Medium
46,90,19,51.66666667,Happy,Medium
63,93,9,55.0,Happy,Medium
7,22,6,11.66666667,Sad,Low
22,55,17,31.33333333,Concentrated,Medium
43,11,13,22.33333333,Relaxed,Low
77,26,7,36.66666667,Concentrated,Medium
19,100,17,45.33333333,Happy,Medium
16,82,1,33.0,Concentrated,Medium
52,38,18,36.0,Concentrated,Medium
33,86,13,44.0,Happy,Medium
34,68,8,36.66666667,Concentrated,Medium
6,26,4,12.0,Sad,Low
18,28,3,16.33333333,Relaxed,Low
18,7,14,13.0,Sad,Low
78,52,20,50.0,Happy,Medium
57,14,13,28.0,Relaxed,Low
17,83,18,39.33333333,Concentrated,Medium
56,46,2,34.66666667,Concentrated,Medium
63,95,16,58.0,Fear,Medium
68,97,20,61.66666667,Fear,High
79,97,8,61.33333333,Fear,High
30,69,15,38.0,Concentrated,Medium
73,4,2,26.33333333,Relaxed,Low
36,45,14,31.66666667,Concentrated,Medium
42,89,5,45.33333333,Happy,Medium
40,23,14,25.66666667,Relaxed,Low
37,100,10,49.0,Happy,Medium
83,94,9,62.0,Fear,High
74,20,2,32.0,Concentrated,Medium
96,11,7,38.0,Concentrated,Medium
77,34,21,44.0,Happy,Medium
73,41,15,43.0,Happy,Medium
95,46,12,51.0,Happy,Medium
46,80,21,49.0,Happy,Medium
57,65,1,41.0,Concentrated,Medium
5,72,19,32.0,Concentrated,Medium
32,3,16,17.0,Relaxed,Low
80,93,21,64.66666667,Fear,High
62,8,12,27.33333333,Relaxed,Low
82,50,2,44.66666667,Happy,Medium
50,13,10,24.33333333,Relaxed,Low
59,12,14,28.33333333,Drunker,Low
73,45,6,41.33333333,Concentrated,Medium
13,78,10,33.66666667,Concentrated,Medium
41,71,2,38.0,Concentrated,Medium
9,27,15,17.0,Relaxed,Low
34,87,2,41.0,Concentrated,Medium
55,2,4,20.33333333,Relaxed,Low
27,43,17,29.0,Concentrated,Low
73,66,6,48.33333333,Happy,Medium
83,97,3,61.0,Fear,High
9,82,7,32.66666667,Concentrated,Medium
29,44,20,31.0,Concentrated,Medium
52,63,14,43.0,Happy,Medium
61,70,17,49.33333333,Happy,Medium
20,15,13,16.0,Relaxed,Low
47,43,2,30.66666667,Concentrated,Medium
37,71,20,42.66666667,Drunker,Medium
6,89,19,38.0,Concentrated,Medium
53,90,3,48.66666667,Happy,Medium
1,97,14,37.33333333,Concentrated,Medium
45,95,7,49.0,Happy,Medium
29,20,16,21.66666667,Relaxed,Low
26,78,5,36.33333333,Concentrated,Medium
72,99,10,60.33333333,Fear,High
22,30,20,24.0,Relaxed,Low
94,94,11,66.33333333,Fear,High
32,84,13,43.0,Happy,Medium
34,60,12,35.33333333,Concentrated,Medium
89,87,4,60.0,Fear,High
74,50,4,42.66666667,Drunker,Medium
100,3,14,39.0,Concentrated,Medium
33,81,17,43.66666667,Happy,Medium
75,60,12,49.0,Happy,Medium
15,15,5,11.66666667,Sad,Low
62,81,16,53.0,Happy,Medium
24,49,12,28.33333333,Drunker,Low
83,52,3,46.0,Happy,Medium
77,6,12,31.66666667,Concentrated,Medium
92,72,16,60.0,Fear,High
90,89,19,66.0,Fear,High
86,53,17,52.0,Happy,Medium
26,84,10,40.0,Concentrated,Medium
23,90,2,38.33333333,Concentrated,Medium
67,97,2,55.33333333,Happy,Medium
37,13,10,20.0,Relaxed,Low
10,86,3,33.0,Concentrated,Medium
67,66,4,45.66666667,Happy,Medium
1,68,4,24.33333333,Relaxed,Low
4,21,15,13.33333333,Sad,Low
26,69,2,32.33333333,Concentrated,Medium
7,45,19,23.66666667,Relaxed,Low
44,36,6,28.66666667,Drunker,Low
24,18,18,20.0,Relaxed,Low
23,18,1,14.0,Sad,Low
28,79,14,40.33333333,Concentrated,Medium
87,50,10,49.0,Happy,Medium
23,1,6,10.0,Sad,Low
7,22,18,15.66666667,Relaxed,Low
28,95,19,47.33333333,Happy,Medium
25,36,19,26.66666667,Relaxed,Low
84,37,7,42.66666667,Drunker,Medium
11,8,14,11.0,Sad,Low
64,47,4,38.33333333,Concentrated,Medium
54,58,9,40.33333333,Concentrated,Medium
13,41,4,19.33333333,Relaxed,Low
56,5,1,20.66666667,Relaxed,Low
6,25,17,16.0,Relaxed,Low
75,13,18,35.33333333,Concentrated,Medium
91,74,18,61.0,Fear,High
77,31,8,38.66666667,Concentrated,Medium
68,67,21,52.0,Happy,Medium
17,69,4,30.0,Concentrated,Medium
61,77,4,47.33333333,Happy,Medium
72,46,15,44.33333333,Happy,Medium
47,44,6,32.33333333,Concentrated,Medium
15,44,19,26.0,Relaxed,Low
5,83,9,32.33333333,Concentrated,Medium
28,8,10,15.33333333,Relaxed,Low
90,46,13,49.66666667,Happy,Medium
34,51,18,34.33333333,Concentrated,Medium
60,83,3,48.66666667,Happy,Medium
82,38,3,41.0,Concentrated,Medium
67,92,18,59.0,Fear,Medium
98,91,20,69.66666667,Fear,High
49,1,1,17.0,Relaxed,Low
7,81,18,35.33333333,Concentrated,Medium
12,74,8,31.33333333,Concentrated,Medium
23,48,19,30.0,Concentrated,Medium
57,81,7,48.33333333,Happy,Medium
98,45,5,49.33333333,Happy,Medium
92,60,5,52.33333333,Happy,Medium
79,69,4,50.66666667,Happy,Medium
39,10,21,23.33333333,Relaxed,Low
59,23,11,31.0,Concentrated,Medium
2,18,17,12.33333333,Sad,Low
9,88,7,34.66666667,Concentrated,Medium
28,93,4,41.66666667,Concentrated,Medium
64,49,15,42.66666667,Drunker,Medium
34,37,21,30.66666667,Concentrated,Medium
93,25,19,45.66666667,Happy,Medium
13,34,3,16.66666667,Relaxed,Low
1,16,4,7.0,Sad,Low
88,23,19,43.33333333,Happy,Medium
61,41,17,39.66666667,Concentrated,Medium
99,82,7,62.66666667,Fear,High
80,19,11,36.66666667,Concentrated,Medium
48,57,11,38.66666667,Concentrated,Medium
4,39,11,18.0,Relaxed,Low
88,78,18,61.33333333,Fear,High
93,62,15,56.66666667,Drunker,Medium
4,63,19,28.66666667,Drunker,Low
73,40,14,42.33333333,Drunker,Medium
30,81,14,41.66666667,Concentrated,Medium
18,30,7,18.33333333,Relaxed,Low
30,35,18,27.66666667,Relaxed,Low
30,99,3,44.0,Happy,Medium
12,8,1,7.0,Sad,Low
10,30,14,18.0,Relaxed,Low
53,7,11,23.66666667,Relaxed,Low
25,47,9,27.0,Relaxed,Low
84,33,19,45.33333333,Happy,Medium
57,76,21,51.33333333,Happy,Medium
90,9,11,36.66666667,Concentrated,Medium
40,69,17,42.0,Concentrated,Medium
26,100,20,48.66666667,Happy,Medium
63,91,18,57.33333333,Fear,Medium
89,15,15,39.66666667,Concentrated,Medium
42,89,5,45.33333333,Happy,Medium
63,95,8,55.33333333,Happy,Medium
52,83,17,50.66666667,Happy,Medium
84,39,8,43.66666667,Happy,Medium
100,58,6,54.66666667,Happy,Medium
82,64,3,49.66666667,Happy,Medium
90,87,10,62.33333333,Fear,High
81,43,6,43.33333333,Happy,Medium
99,18,10,42.33333333,Drunker,Medium
21,60,18,33.0,Concentrated,Medium
91,7,7,35.0,Concentrated,Medium
71,28,14,37.66666667,Concentrated,Medium
48,33,4,28.33333333,Drunker,Low
40,64,10,38.0,Concentrated,Medium
74,72,11,52.33333333,Happy,Medium
30,23,9,20.66666667,Relaxed,Low
90,49,14,51.0,Happy,Medium
9,28,7,14.66666667,Drunker,Low
69,71,19,53.0,Happy,Medium
90,94,3,62.33333333,Fear,High
48,96,5,49.66666667,Happy,Medium
73,15,17,35.0,Concentrated,Medium
31,92,20,47.66666667,Happy,Medium
49,76,6,43.66666667,Happy,Medium
27,45,16,29.33333333,Concentrated,Low
3,51,16,23.33333333,Relaxed,Low
35,22,6,21.0,Relaxed,Low
34,14,1,16.33333333,Relaxed,Low
82,94,3,59.66666667,Fear,Medium
96,68,6,56.66666667,Drunker,Medium
48,53,12,37.66666667,Concentrated,Medium
28,45,15,29.33333333,Concentrated,Low
74,76,3,51.0,Happy,Medium
94,19,5,39.33333333,Concentrated,Medium
27,95,2,41.33333333,Concentrated,Medium
40,17,2,19.66666667,Relaxed,Low
34,98,2,44.66666667,Happy,Medium
98,20,20,46.0,Happy,Medium
69,33,10,37.33333333,Concentrated,Medium
76,82,19,59.0,Fear,Medium
91,5,19,38.33333333,Concentrated,Medium
88,27,19,44.66666667,Happy,Medium
27,82,21,43.33333333,Happy,Medium
74,100,14,62.66666667,Fear,High
34,59,13,35.33333333,Concentrated,Medium
93,81,8,60.66666667,Fear,High
25,25,8,19.33333333,Relaxed,Low
71,57,21,49.66666667,Happy,Medium
40,26,7,24.33333333,Relaxed,Low
42,55,10,35.66666667,Concentrated,Medium
21,84,3,36.0,Concentrated,Medium
92,27,2,40.33333333,Concentrated,Medium
95,67,19,60.33333333,Fear,High
16,33,13,20.66666667,Relaxed,Low
5,50,3,19.33333333,Relaxed,Low
15,13,20,16.0,Relaxed,Low
69,29,14,37.33333333,Concentrated,Medium
92,11,19,40.66666667,Concentrated,Medium
79,54,7,46.66666667,Happy,Medium
70,94,13,59.0,Fear,Medium
79,25,14,39.33333333,Concentrated,Medium
42,40,2,28.0,Relaxed,Low
82,24,15,40.33333333,Concentrated,Medium
73,43,17,44.33333333,Happy,Medium
1,56,9,22.0,Relaxed,Low
92,52,4,49.33333333,Happy,Medium
87,3,18,36.0,Concentrated,Medium
71,32,2,35.0,Concentrated,Medium
56,88,15,53.0,Happy,Medium
17,64,8,29.66666667,Concentrated,Low
85,56,11,50.66666667,Happy,Medium
23,92,13,42.66666667,Drunker,Medium
65,45,18,42.66666667,Drunker,Medium
82,68,4,51.33333333,Happy,Medium
28,15,1,14.66666667,Drunker,Low
3,94,18,38.33333333,Concentrated,Medium
17,27,13,19.0,Relaxed,Low
72,46,2,40.0,Concentrated,Medium
70,65,12,49.0,Happy,Medium
60,38,15,37.66666667,Concentrated,Medium
6,24,9,13.0,Sad,Low
1,98,9,36.0,Concentrated,Medium
54,98,1,51.0,Happy,Medium
100,100,3,67.66666667,Fear,High
8,58,19,28.33333333,Drunker,Low
78,40,2,40.0,Concentrated,Medium
33,49,14,32.0,Concentrated,Medium
91,10,1,34.0,Concentrated,Medium
6,45,6,19.0,Relaxed,Low
29,10,12,17.0,Relaxed,Low
93,31,10,44.66666667,Happy,Medium
18,20,14,17.33333333,Relaxed,Low
2,82,4,29.33333333,Concentrated,Low
22,93,1,38.66666667,Concentrated,Medium
13,78,5,32.0,Concentrated,Medium
63,49,20,44.0,Happy,Medium
74,77,9,53.33333333,Happy,Medium
52,22,21,31.66666667,Concentrated,Medium
25,39,1,21.66666667,Relaxed,Low
65,42,4,37.0,Concentrated,Medium
42,21,4,22.33333333,Relaxed,Low
28,62,9,33.0,Concentrated,Medium
42,84,18,48.0,Happy,Medium
4,90,1,31.66666667,Concentrated,Medium
19,32,3,18.0,Relaxed,Low
1,40,14,18.33333333,Relaxed,Low
30,30,19,26.33333333,Relaxed,Low
54,36,2,30.66666667,Concentrated,Medium
88,58,18,54.66666667,Happy,Medium
96,83,7,62.0,Fear,High
35,64,3,34.0,Concentrated,Medium
98,79,18,65.0,Fear,High
80,14,6,33.33333333,Concentrated,Medium
5,39,17,20.33333333,Relaxed,Low
36,80,17,44.33333333,Happy,Medium
82,15,7,34.66666667,Concentrated,Medium
25,54,6,28.33333333,Drunker,Low
56,35,14,35.0,Concentrated,Medium
69,21,15,35.0,Concentrated,Medium
37,3,14,18.0,Relaxed,Low
71,40,7,39.33333333,Concentrated,Medium
35,37,1,24.33333333,Relaxed,Low
76,24,3,34.33333333,Concentrated,Medium
24,71,18,37.66666667,Concentrated,Medium
84,96,8,62.66666667,Fear,High
22,29,11,20.66666667,Relaxed,Low
39,37,11,29.0,Concentrated,Low
75,16,20,37.0,Concentrated,Medium
46,99,11,52.0,Happy,Medium
86,96,14,65.33333333,Fear,High
98,92,4,64.66666667,Fear,High
93,94,18,68.33333333,Fear,High
32,77,10,39.66666667,Concentrated,Medium
41,11,13,21.66666667,Relaxed,Low
8,11,8,9.0,Sad,Low
48,41,9,32.66666667,Concentrated,Medium
74,10,12,32.0,Concentrated,Medium
37,77,17,43.66666667,Happy,Medium
20,80,14,38.0,Concentrated,Medium
18,74,20,37.33333333,Concentrated,Medium
98,93,9,66.66666667,Fear,High
33,25,5,21.0,Relaxed,Low
83,30,1,38.0,Concentrated,Medium
80,46,19,48.33333333,Happy,Medium
44,73,18,45.0,Happy,Medium
10,16,18,14.66666667,Drunker,Low
30,92,12,44.66666667,Happy,Medium
97,89,4,63.33333333,Fear,High
100,72,14,62.0,Fear,High
31,67,10,36.0,Concentrated,Medium
45,68,14,42.33333333,Drunker,Medium
51,70,3,41.33333333,Concentrated,Medium
30,62,14,35.33333333,Concentrated,Medium
31,91,5,42.33333333,Drunker,Medium
99,77,8,61.33333333,Fear,High
93,14,12,39.66666667,Concentrated,Medium
53,66,14,44.33333333,Happy,Medium
33,18,21,24.0,Relaxed,Low
78,53,9,46.66666667,Happy,Medium
42,35,10,29.0,Concentrated,Low
100,40,12,50.66666667,Happy,Medium
5,22,21,16.0,Relaxed,Low
44,47,14,35.0,Concentrated,Medium
13,66,4,27.66666667,Relaxed,Low
21,6,9,12.0,Sad,Low
95,64,18,59.0,Fear,Medium
43,85,11,46.33333333,Happy,Medium
83,16,9,36.0,Concentrated,Medium
67,35,21,41.0,Concentrated,Medium
80,75,14,56.33333333,Drunker,Medium
54,54,1,36.33333333,Concentrated,Medium
9,31,19,19.66666667,Relaxed,Low
3,49,16,22.66666667,Relaxed,Low
87,68,5,53.33333333,Happy,Medium
26,97,12,45.0,Happy,Medium
7,27,6,13.33333333,Sad,Low
10,53,19,27.33333333,Relaxed,Low
40,86,6,44.0,Happy,Medium
85,43,19,49.0,Happy,Medium
22,59,18,33.0,Concentrated,Medium
31,17,16,21.33333333,Relaxed,Low
62,48,3,37.66666667,Concentrated,Medium
14,41,21,25.33333333,Relaxed,Low
92,27,16,45.0,Happy,Medium
48,8,19,25.0,Relaxed,Low
55,80,8,47.66666667,Happy,Medium
87,77,17,60.33333333,Fear,High
91,73,5,56.33333333,Drunker,Medium
35,17,15,22.33333333,Relaxed,Low
84,38,7,43.0,Happy,Medium
69,9,10,29.33333333,Concentrated,Low
29,49,3,27.0,Relaxed,Low
48,27,17,30.66666667,Concentrated,Medium
6,40,17,21.0,Relaxed,Low
84,83,11,59.33333333,Fear,Medium
33,69,5,35.66666667,Concentrated,Medium
14,53,6,24.33333333,Relaxed,Low
14,97,20,43.66666667,Happy,Medium
7,33,9,16.33333333,Relaxed,Low
15,18,19,17.33333333,Relaxed,Low
75,33,14,40.66666667,Concentrated,Medium
1,72,5,26.0,Relaxed,Low
19,1,6,8.666666667,Sad,Low
88,80,14,60.66666667,Fear,High
8,21,6,11.66666667,Sad,Low
63,25,17,35.0,Concentrated,Medium
22,56,1,26.33333333,Relaxed,Low
25,18,4,15.66666667,Relaxed,Low
100,32,17,49.66666667,Happy,Medium
74,90,7,57.0,Fear,Medium
88,24,16,42.66666667,Drunker,Medium
16,86,19,40.33333333,Concentrated,Medium
91,8,1,33.33333333,Concentrated,Medium
18,12,3,11.0,Sad,Low
73,12,12,32.33333333,Concentrated,Medium
17,44,12,24.33333333,Relaxed,Low
23,64,12,33.0,Concentrated,Medium
75,2,3,26.66666667,Relaxed,Low
90,41,19,50.0,Happy,Medium
99,28,2,43.0,Happy,Medium
86,92,3,60.33333333,Fear,High
48,87,12,49.0,Happy,Medium
66,93,14,57.66666667,Fear,Medium
9,14,8,10.33333333,Sad,Low
71,33,18,40.66666667,Concentrated,Medium
81,90,21,64.0,Fear,High
59,63,14,45.33333333,Happy,Medium
79,57,5,47.0,Happy,Medium
11,80,1,30.66666667,Concentrated,Medium
8,83,19,36.66666667,Concentrated,Medium
58,72,12,47.33333333,Happy,Medium
79,94,5,59.33333333,Fear,Medium
50,98,20,56.0,Happy,Medium
42,66,21,43.0,Happy,Medium
89,78,16,61.0,Fear,High
34,83,17,44.66666667,Happy,Medium
7,92,1,33.33333333,Concentrated,Medium
2,9,11,7.333333333,Sad,Low
55,91,9,51.66666667,Happy,Medium
59,44,17,40.0,Concentrated,Medium
22,94,11,42.33333333,Drunker,Medium
29,53,13,31.66666667,Concentrated,Medium
74,46,12,44.0,Happy,Medium
100,83,5,62.66666667,Fear,High
97,29,6,44.0,Happy,Medium
9,36,2,15.66666667,Relaxed,Low
59,69,17,48.33333333,Happy,Medium
30,44,12,28.66666667,Drunker,Low
6,92,17,38.33333333,Concentrated,Medium
52,60,10,40.66666667,Concentrated,Medium
41,61,18,40.0,Concentrated,Medium
59,27,3,29.66666667,Concentrated,Low
76,25,6,35.66666667,Concentrated,Medium
22,99,19,46.66666667,Happy,Medium
59,33,9,33.66666667,Concentrated,Medium
63,17,11,30.33333333,Concentrated,Medium
65,38,2,35.0,Concentrated,Medium
52,67,2,40.33333333,Concentrated,Medium
64,14,13,30.33333333,Concentrated,Medium
60,25,16,33.66666667,Concentrated,Medium
22,80,14,38.66666667,Concentrated,Medium
80,69,17,55.33333333,Happy,Medium
22,7,3,10.66666667,Sad,Low
93,33,10,45.33333333,Happy,Medium
37,14,1,17.33333333,Relaxed,Low
99,65,12,58.66666667,Fear,Medium
43,93,1,45.66666667,Happy,Medium
37,55,10,34.0,Concentrated,Medium
34,66,1,33.66666667,Concentrated,Medium
47,35,5,29.0,Concentrated,Low
8,24,15,15.66666667,Relaxed,Low
42,81,12,45.0,Happy,Medium
41,45,16,34.0,Concentrated,Medium
3,14,16,11.0,Sad,Low
58,94,12,54.66666667,Happy,Medium
13,37,2,17.33333333,Relaxed,Low
29,82,3,38.0,Concentrated,Medium
82,52,18,50.66666667,Happy,Medium
97,10,12,39.66666667,Concentrated,Medium
48,46,20,38.0,Concentrated,Medium
51,25,19,31.66666667,Concentrated,Medium
74,86,12,57.33333333,Fear,Medium
44,75,8,42.33333333,Drunker,Medium
24,68,11,34.33333333,Concentrated,Medium
73,75,5,51.0,Happy,Medium
55,74,7,45.33333333,Happy,Medium
45,92,21,52.66666667,Happy,Medium
51,59,2,37.33333333,Concentrated,Medium
56,65,4,41.66666667,Concentrated,Medium
31,34,2,22.33333333,Relaxed,Low
35,85,14,44.66666667,Happy,Medium
61,86,10,52.33333333,Happy,Medium
38,31,5,24.66666667,Relaxed,Low
11,16,19,15.33333333,Relaxed,Low
80,73,19,57.33333333,Fear,Medium
96,63,6,55.0,Happy,Medium
18,35,12,21.66666667,Relaxed,Low
94,27,13,44.66666667,Happy,Medium
40,17,5,20.66666667,Relaxed,Low
41,7,13,20.33333333,Relaxed,Low
65,4,12,27.0,Relaxed,Low
54,26,2,27.33333333,Relaxed,Low
1,5,21,9.0,Sad,Low
59,59,3,40.33333333,Concentrated,Medium
72,66,8,48.66666667,Happy,Medium
61,86,16,54.33333333,Happy,Medium
64,98,8,56.66666667,Drunker,Medium
86,48,4,46.0,Happy,Medium
78,21,4,34.33333333,Concentrated,Medium
84,94,4,60.66666667,Fear,High
77,21,19,39.0,Concentrated,Medium
4,72,11,29.0,Concentrated,Low
32,12,14,19.33333333,Relaxed,Low
45,2,1,16.0,Relaxed,Low
52,90,14,52.0,Happy,Medium
13,95,19,42.33333333,Drunker,Medium
41,68,16,41.66666667,Concentrated,Medium
31,54,5,30.0,Concentrated,Medium
35,12,18,21.66666667,Relaxed,Low
11,12,9,10.66666667,Sad,Low
96,83,16,65.0,Fear,High
31,55,1,29.0,Concentrated,Low
96,80,20,65.33333333,Fear,High
84,98,1,61.0,Fear,High
22,84,4,36.66666667,Concentrated,Medium
100,47,15,54.0,Happy,Medium
72,49,9,43.33333333,Happy,Medium
29,6,18,17.66666667,Relaxed,Low
19,40,14,24.33333333,Relaxed,Low
76,53,3,44.0,Happy,Medium
95,19,17,43.66666667,Happy,Medium
65,49,5,39.66666667,Concentrated,Medium
51,70,11,44.0,Happy,Medium
85,4,12,33.66666667,Concentrated,Medium
2,54,16,24.0,Relaxed,Low
43,90,14,49.0,Happy,Medium
23,12,19,18.0,Relaxed,Low
78,44,1,41.0,Concentrated,Medium
75,79,20,58.0,Fear,Medium
7,85,7,33.0,Concentrated,Medium
4,75,15,31.33333333,Concentrated,Medium
97,84,19,66.66666667,Fear,High
4,50,5,19.66666667,Relaxed,Low
88,19,12,39.66666667,Concentrated,Medium
34,29,2,21.66666667,Relaxed,Low
45,81,9,45.0,Happy,Medium
35,38,7,26.66666667,Relaxed,Low
47,91,4,47.33333333,Happy,Medium
98,99,6,67.66666667,Fear,High
76,35,17,42.66666667,Drunker,Medium
96,46,16,52.66666667,Happy,Medium
8,38,16,20.66666667,Relaxed,Low
65,19,20,34.66666667,Concentrated,Medium
45,23,6,24.66666667,Relaxed,Low
80,8,20,36.0,Concentrated,Medium
79,78,9,55.33333333,Happy,Medium
54,20,12,28.66666667,Drunker,Low
17,94,9,40.0,Concentrated,Medium
49,13,14,25.33333333,Relaxed,Low
5,20,12,12.33333333,Sad,Low
29,35,8,24.0,Relaxed,Low
87,48,14,49.66666667,Happy,Medium
81,81,19,60.33333333,Fear,High
93,31,5,43.0,Happy,Medium
66,87,3,52.0,Happy,Medium
23,34,12,23.0,Relaxed,Low
52,30,21,34.33333333,Concentrated,Medium
39,33,14,28.66666667,Drunker,Low
84,48,13,48.33333333,Happy,Medium
33,26,17,25.33333333,Relaxed,Low
24,74,8,35.33333333,Concentrated,Medium
55,13,5,24.33333333,Relaxed,Low
63,12,9,28.0,Relaxed,Low
56,12,5,24.33333333,Relaxed,Low
9,37,5,17.0,Relaxed,Low
74,79,17,56.66666667,Drunker,Medium
23,87,1,37.0,Concentrated,Medium
48,2,1,17.0,Relaxed,Low
5,58,4,22.33333333,Relaxed,Low
63,85,3,50.33333333,Happy,Medium
68,62,5,45.0,Happy,Medium
97,30,3,43.33333333,Happy,Medium
94,53,3,50.0,Happy,Medium
17,80,2,33.0,Concentrated,Medium
50,53,14,39.0,Concentrated,Medium
100,98,21,73.0,Excited,High
1,68,10,26.33333333,Relaxed,Low
35,24,6,21.66666667,Relaxed,Low
85,75,4,54.66666667,Happy,Medium
3,12,20,11.66666667,Sad,Low
68,7,10,28.33333333,Drunker,Low
61,27,11,33.0,Concentrated,Medium
55,7,9,23.66666667,Relaxed,Low
24,37,20,27.0,Relaxed,Low
20,56,5,27.0,Relaxed,Low
23,25,8,18.66666667,Relaxed,Low
27,33,1,20.33333333,Relaxed,Low
40,63,13,38.66666667,Concentrated,Medium
12,77,8,32.33333333,Concentrated,Medium
95,7,16,39.33333333,Concentrated,Medium
13,76,20,36.33333333,Concentrated,Medium
75,39,8,40.66666667,Concentrated,Medium
41,7,16,21.33333333,Relaxed,Low
67,65,14,48.66666667,Happy,Medium
10,100,1,37.0,Concentrated,Medium
54,22,2,26.0,Relaxed,Low
25,11,20,18.66666667,Relaxed,Low
22,98,10,43.33333333,Happy,Medium
100,94,4,66.0,Fear,High
65,11,8,28.0,Relaxed,Low
8,68,1,25.66666667,Relaxed,Low
56,32,20,36.0,Concentrated,Medium
61,46,17,41.33333333,Concentrated,Medium
28,52,15,31.66666667,Concentrated,Medium
78,74,4,52.0,Happy,Medium
35,59,12,35.33333333,Concentrated,Medium
96,91,1,62.66666667,Fear,High
96,55,10,53.66666667,Happy,Medium
16,57,8,27.0,Relaxed,Low
27,19,15,20.33333333,Relaxed,Low
68,46,9,41.0,Concentrated,Medium
25,58,9,30.66666667,Concentrated,Medium
50,2,16,22.66666667,Relaxed,Low
73,34,13,40.0,Concentrated,Medium
99,72,12,61.0,Fear,High
100,4,1,35.0,Concentrated,Medium
26,95,8,43.0,Happy,Medium
60,9,6,25.0,Relaxed,Low
96,69,19,61.33333333,Fear,High
45,58,17,40.0,Concentrated,Medium
73,9,5,29.0,Concentrated,Low
14,11,17,14.0,Sad,Low
38,56,1,31.66666667,Concentrated,Medium
93,83,13,63.0,Fear,High
82,34,13,43.0,Happy,Medium
80,60,19,53.0,Happy,Medium
42,67,6,38.33333333,Concentrated,Medium
9,12,15,12.0,Sad,Low
15,5,15,11.66666667,Sad,Low
44,70,16,43.33333333,Happy,Medium
96,90,4,63.33333333,Fear,High
40,51,17,36.0,Concentrated,Medium
24,57,17,32.66666667,Concentrated,Medium
11,96,4,37.0,Concentrated,Medium
90,6,9,35.0,Concentrated,Medium
26,53,13,30.66666667,Concentrated,Medium
75,99,17,63.66666667,Fear,High
32,53,19,34.66666667,Concentrated,Medium
63,18,13,31.33333333,Concentrated,Medium
15,23,7,15.0,Relaxed,Low
67,86,11,54.66666667,Happy,Medium
41,52,15,36.0,Concentrated,Medium
23,54,4,27.0,Relaxed,Low
59,4,2,21.66666667,Relaxed,Low
91,56,4,50.33333333,Happy,Medium
69,44,6,39.66666667,Concentrated,Medium
68,83,19,56.66666667,Drunker,Medium
65,87,15,55.66666667,Happy,Medium
79,70,18,55.66666667,Happy,Medium
20,52,11,27.66666667,Relaxed,Low
60,68,13,47.0,Happy,Medium
49,51,19,39.66666667,Concentrated,Medium
43,59,9,37.0,Concentrated,Medium
96,58,19,57.66666667,Fear,Medium
81,67,8,52.0,Happy,Medium
73,92,11,58.66666667,Fear,Medium
68,3,14,28.33333333,Drunker,Low
9,24,1,11.33333333,Sad,Low
55,29,18,34.0,Concentrated,Medium
56,39,16,37.0,Concentrated,Medium
8,59,2,23.0,Relaxed,Low
72,44,10,42.0,Concentrated,Medium
24,48,15,29.0,Concentrated,Low
42,43,13,32.66666667,Concentrated,Medium
26,73,12,37.0,Concentrated,Medium
64,30,11,35.0,Concentrated,Medium
17,66,3,28.66666667,Drunker,Low
25,82,13,40.0,Concentrated,Medium
34,63,12,36.33333333,Concentrated,Medium
29,60,1,30.0,Concentrated,Medium
61,41,1,34.33333333,Concentrated,Medium
83,31,3,39.0,Concentrated,Medium
41,33,1,25.0,Relaxed,Low
72,63,5,46.66666667,Happy,Medium
6,89,21,38.66666667,Concentrated,Medium
74,43,18,45.0,Happy,Medium
92,98,16,68.66666667,Fear,High
25,44,20,29.66666667,Concentrated,Low
53,1,14,22.66666667,Relaxed,Low
60,32,6,32.66666667,Concentrated,Medium
11,52,11,24.66666667,Relaxed,Low
71,39,1,37.0,Concentrated,Medium
12,97,14,41.0,Concentrated,Medium
91,83,8,60.66666667,Fear,High
7,97,18,40.66666667,Concentrated,Medium
2,33,6,13.66666667,Sad,Low
64,3,7,24.66666667,Relaxed,Low
67,23,3,31.0,Concentrated,Medium
8,5,11,8.0,Sad,Low
98,23,10,43.66666667,Happy,Medium
97,36,21,51.33333333,Happy,Medium
20,48,8,25.33333333,Relaxed,Low
50,12,2,21.33333333,Relaxed,Low
70,46,14,43.33333333,Happy,Medium
23,54,4,27.0,Relaxed,Low
28,45,14,29.0,Concentrated,Low
33,65,10,36.0,Concentrated,Medium
57,91,19,55.66666667,Happy,Medium
64,17,12,31.0,Concentrated,Medium
